iso3c,date,ind_value,ind_metadata,ind_quality
AZE,2007,NaN,N,NaN
AZE,2008,NaN,N,NaN
AZE,2009,NaN,N,NaN
AZE,2010,NaN,N,NaN
AZE,2011,NaN,N,NaN
AZE,2012,NaN,N,NaN
AZE,2013,NaN,N,NaN
AZE,2014,NaN,N,NaN
AZE,2015,NaN,N,NaN
AZE,2016,NaN,N,NaN
AZE,2017,NaN,N,NaN
AZE,2018,NaN,N,NaN
AZE,2019,NaN,NA,0
BDI,2004,NaN,"NA",NaN
BDI,2005,NaN,"NA",NaN
BDI,2006,NaN,"NA",NaN
BDI,2007,NaN,"NA",NaN
BDI,2008,NaN,"NA",NaN
BDI,2009,NaN,"NA",NaN
BDI,2010,NaN,"NA",NaN
BDI,2011,NaN,"NA",NaN
BDI,2012,NaN,"NA",NaN
BDI,2013,NaN,"NA",NaN
BDI,2014,NaN,"NA",NaN
BDI,2015,NaN,"NA",NaN
BDI,2016,NaN,"NA",NaN
BDI,2017,NaN,"NA",NaN
BDI,2018,NaN,"NA",NaN
BDI,2019,NaN,NA,0
BEL,2004,NaN,N,NaN
BEL,2005,NaN,N,NaN
BEL,2006,NaN,N,NaN
BEL,2007,NaN,N,NaN
BEL,2008,NaN,N,NaN
BEL,2009,NaN,N,NaN
BEL,2010,NaN,N,NaN
BEL,2011,NaN,N,NaN
BEL,2012,NaN,N,NaN
BEL,2013,NaN,N,NaN
BEL,2014,NaN,N,NaN
BEL,2015,NaN,N,NaN
BEL,2016,NaN,N,NaN
BEL,2017,NaN,N,NaN
BEL,2018,NaN,N,NaN
BEL,2019,NaN,NA,0
BEN,2004,1,E,0.5
BEN,2005,1,E,0.5
BEN,2006,0.9,E,0.5
BEN,2007,0.9,E,0.5
BEN,2008,0.8,E,0.5
BEN,2009,0.8,E,0.5
BEN,2010,0.8,E,0.5
BEN,2011,0.8,E,0.5
BEN,2012,0.8,E,0.5
BEN,2013,0.8,E,0.5
BEN,2014,0.8,E,0.5
BEN,2015,0.8,E,0.5
BEN,2016,0.8,E,0.5
BEN,2017,0.8,E,0.5
BEN,2018,0.8,E,0.5
BEN,2019,NaN,NA,0
BES,2004,NaN,"NA",NaN
BES,2005,NaN,"NA",NaN
BES,2006,NaN,"NA",NaN
BES,2007,NaN,"NA",NaN
BES,2008,NaN,"NA",NaN
BES,2009,NaN,"NA",NaN
BES,2010,NaN,"NA",NaN
BES,2011,NaN,"NA",NaN
BES,2012,NaN,"NA",NaN
BES,2013,NaN,"NA",NaN
BES,2014,NaN,"NA",NaN
BES,2015,NaN,"NA",NaN
BES,2016,NaN,"NA",NaN
BES,2017,NaN,"NA",NaN
BES,2018,NaN,"NA",NaN
BES,2019,NaN,NA,0
BFA,2004,3.1,E,0.5
BFA,2005,3.1,E,0.5
BFA,2006,3.1,E,0.5
BFA,2007,3.1,E,0.5
BFA,2008,3.1,E,0.5
BFA,2009,3,E,0.5
BFA,2010,3,E,0.5
BFA,2011,3,E,0.5
BFA,2012,3.1,E,0.5
BFA,2013,3.1,E,0.5
BFA,2014,3.1,E,0.5
BFA,2015,3.2,E,0.5
BFA,2016,3.4,E,0.5
BFA,2017,3.6,E,0.5
BFA,2018,3.8,E,0.5
BFA,2019,NaN,NA,0
BGD,2004,19.8,E,0.5
BGD,2005,19.9,E,0.5
BGD,2006,19.6,E,0.5
BGD,2007,19.9,E,0.5
BGD,2008,19.8,E,0.5
BGD,2009,20.3,E,0.5
BGD,2010,20.3,E,0.5
BGD,2011,20.7,E,0.5
BGD,2012,20.9,E,0.5
BGD,2013,21.7,E,0.5
BGD,2014,22.4,E,0.5
BGD,2015,23.3,E,0.5
BGD,2016,22.3,E,0.5
BGD,2017,21.5,E,0.5
BGD,2018,20.9,E,0.5
BGD,2019,NaN,NA,0
BGR,2004,0.4,E,0.5
BGR,2005,0.4,E,0.5
BGR,2006,0.4,E,0.5
BGR,2007,0.4,E,0.5
